[INFO] Start training with config:
{
  "data_root": "/home/cislab301b/peter/ORAN-Traffic-Prediction/Dataset/colosseum-oran-coloran-dataset",
  "train_dirs": [
    "tr0-26"
  ],
  "test_dirs": [
    "tr27"
  ],
  "slice_type": "embb",
  "val_split": 0.2,
  "sequence_length": 15,
  "horizon": 1,
  "chunk_size": 64,
  "batch_size": 1024,
  "epochs": 500,
  "learning_rate": 0.001,
  "weight_decay": 0.0,
  "scheduler": "none",
  "patience": 500,
  "seed": 42,
  "rnn_type": "lstm",
  "lstm_hidden": 128,
  "lstm_layers": 2,
  "lstm_dropout": 0.2,
  "d_model": 128,
  "n_heads": 4,
  "n_layers": 3,
  "dim_feedforward": 512,
  "vit_dropout": 0.2,
  "lambda_smooth": 0.1,
  "num_workers": 0,
  "device": "auto",
  "output_dir": "/home/cislab301b/peter/ORAN-Traffic-Prediction/model8/results/embb_20260413_225849"
}
[INFO] Device: cuda
[INFO] Slice=embb | train_csv=1904 | test_csv=69
[INFO] Loading train CSV files...
[INFO] Loading test CSV files...
[INFO] Split train/val by CSV: train=1524 val=380
[INFO] Train feature non-zero ratio:
  - dl_buffer: 0.8424
  - ul_buffer: 0.0069
  - tx_brate: 0.8832
  - rx_brate: 0.3669
  - ul_sinr: 0.3018
  - dl_mcs: 0.8829
  - ul_mcs: 0.3018
  - phr: 0.3442
  - tx_pkts: 0.8832
  - rx_pkts: 0.3880
  - ul_rssi: 0.0000
  - dl_cqi: 1.0000
  - rx_errors_ul: 0.2515
  - dl_n_samples: 0.8832
  - ul_n_samples: 0.3880
[INFO] Windows | train=3062452 val=761927 test=141381
/home/cislab301b/miniforge3/envs/peter/lib/python3.12/site-packages/torch/nn/modules/transformer.py:392: UserWarning: enable_nested_tensor is True, but self.use_nested_tensor is False because encoder_layer.norm_first was True
  warnings.warn(
[Epoch 099] train=0.017011 (main=0.010539, smooth=0.064721) | val=0.030533 (main=0.024246, smooth=0.062869) | lr=1.000000e-03 | time=92.87s
[Epoch 100] train=0.017119 (main=0.010627, smooth=0.064919) | val=0.030086 (main=0.023695, smooth=0.063911) | lr=1.000000e-03 | time=92.59s
[Epoch 101] train=0.017363 (main=0.010837, smooth=0.065259) | val=0.030333 (main=0.024068, smooth=0.062645) | lr=1.000000e-03 | time=93.93s
[Epoch 102] train=0.016766 (main=0.010319, smooth=0.064462) | val=0.030181 (main=0.023880, smooth=0.063008) | lr=1.000000e-03 | time=95.80s
[Epoch 103] train=0.016887 (main=0.010458, smooth=0.064291) | val=0.030265 (main=0.024004, smooth=0.062608) | lr=1.000000e-03 | time=96.04s
[Epoch 104] train=0.016909 (main=0.010455, smooth=0.064544) | val=0.028577 (main=0.022312, smooth=0.062643) | lr=1.000000e-03 | time=96.14s
[Epoch 105] train=0.016894 (main=0.010433, smooth=0.064619) | val=0.030300 (main=0.023990, smooth=0.063093) | lr=1.000000e-03 | time=92.91s
[Epoch 106] train=0.016966 (main=0.010500, smooth=0.064660) | val=0.030448 (main=0.024111, smooth=0.063363) | lr=1.000000e-03 | time=92.00s
[Epoch 107] train=0.016962 (main=0.010510, smooth=0.064516) | val=0.029571 (main=0.023307, smooth=0.062636) | lr=1.000000e-03 | time=91.33s
[Epoch 108] train=0.016868 (main=0.010446, smooth=0.064221) | val=0.030202 (main=0.023926, smooth=0.062761) | lr=1.000000e-03 | time=99.10s
[Epoch 109] train=0.017096 (main=0.010639, smooth=0.064574) | val=0.030324 (main=0.024035, smooth=0.062881) | lr=1.000000e-03 | time=94.99s
[Epoch 110] train=0.016956 (main=0.010471, smooth=0.064841) | val=0.030652 (main=0.024370, smooth=0.062817) | lr=1.000000e-03 | time=93.97s
[Epoch 111] train=0.017380 (main=0.010824, smooth=0.065563) | val=0.029709 (main=0.023392, smooth=0.063169) | lr=1.000000e-03 | time=92.04s
[Epoch 112] train=0.017235 (main=0.010746, smooth=0.064891) | val=0.031437 (main=0.025116, smooth=0.063214) | lr=1.000000e-03 | time=93.83s
[Epoch 113] train=0.016892 (main=0.010430, smooth=0.064623) | val=0.030930 (main=0.024640, smooth=0.062899) | lr=1.000000e-03 | time=93.92s
[Epoch 114] train=0.017179 (main=0.010702, smooth=0.064770) | val=0.031128 (main=0.024793, smooth=0.063351) | lr=1.000000e-03 | time=94.59s
[Epoch 115] train=0.017135 (main=0.010621, smooth=0.065138) | val=0.029606 (main=0.023244, smooth=0.063615) | lr=1.000000e-03 | time=91.72s
[Epoch 116] train=0.016997 (main=0.010506, smooth=0.064906) | val=0.030993 (main=0.024654, smooth=0.063392) | lr=1.000000e-03 | time=95.26s
[Epoch 117] train=0.017098 (main=0.010602, smooth=0.064966) | val=0.030137 (main=0.023834, smooth=0.063029) | lr=1.000000e-03 | time=93.63s
[Epoch 118] train=0.016896 (main=0.010448, smooth=0.064479) | val=0.031010 (main=0.024715, smooth=0.062956) | lr=1.000000e-03 | time=98.47s
[Epoch 119] train=0.016875 (main=0.010427, smooth=0.064486) | val=0.030574 (main=0.024297, smooth=0.062766) | lr=1.000000e-03 | time=95.38s
[Epoch 120] train=0.017472 (main=0.010890, smooth=0.065821) | val=0.029780 (main=0.023465, smooth=0.063150) | lr=1.000000e-03 | time=93.32s
