Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,1.98068,207,45155,0.145888,51,0,3,15,4,0,0.1,1,0,29.9585,31,2583,990,1
1.66922E+12,1.99657,875,178000,0.775424,250,0,3,15.5818,55,0,0.650464,15,0,27.2355,31,12500,4500,1
1.66922E+12,2,875,180016,0.776,250,0,3,14.5,36,0,0.130496,10,0,31.1089,31,12500,4500,1
1.66922E+12,2.40914,875,178381,0.880896,250,0,3.16667,15.6289,97,10783,1.23792,27,0,27.0507,31,12500,4500,1
1.66922E+12,1.99314,875,180735,0.774848,250,0,3,15.7,90,0,1.27914,25,0,26.5375,31,12500,4500,1
1.66922E+12,2.40914,875,177918,0.863488,250,0,3.14286,15.7143,98,0,1.31629,27,0,26.8185,31,12500,4500,1
1.66922E+12,2.44114,875,176875,0.906496,250,0,3.16667,15.4058,69,0,0.787296,19,0,27.5673,31,12500,4500,1
1.66922E+12,1.98629,875,177616,0.773696,250,0,3,15.6165,133,0,1.78176,38,0,26.7794,31,12500,4500,1
1.66922E+12,2.34514,875,158995,0.842432,250,0,3.16667,15.6559,93,0,1.22931,26,0,26.5407,31,12500,4500,1
1.66922E+12,3.38857,875,124779,1.13645,250,0,3.42857,15.1311,61,0,0.655904,17,0,27.428,31,12500,4500,1
1.66922E+12,2.896,875,94451,1.02278,250,0,3.33333,15,12,0,0.1,3,0,28.8257,31,12500,4500,1
1.66922E+12,4.21829,875,53699,1.34432,250,0,3.83333,14.5263,19,0,0.1,5,0,29.7897,31,12500,4500,1
1.66922E+12,2.88686,875,23435,1.00333,250,0,3.33333,15,16,0,0.1,4,0,28.9529,31,12500,4500,1
1.66922E+12,3.95122,574,0,0.799232,172,0,3.57143,15,12,0,0.1,3,0,28.5336,31,7087,2760,1
1.66922E+12,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.28571,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,2.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,2.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,1.78571,14,0,0.00208,4,0,2.85714,13.7143,7,0,0.1,2,0,29.677,31,12,12,1
1.66922E+12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,2.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,2.16667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,2.14286,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,2.83333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,8.66667,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,8.42857,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,0,0,0,0,0,0,8.33333,0,0,0,0,0,0,0,0,0,0,0
1.66922E+12,9,18,0,0.00912,5,0,8.71429,0,0,0,0,0,0,0,0,15,15,0
1.66922E+12,12.1429,21,0,0.061376,6,0,8.33333,15.814,43,0,0.667264,12,0,31.681,31,52,63,1
1.66922E+12,0,0,0,0,0,0,8.5,14.5714,7,0,0.1,2,0,36.367,31,0,0,1
1.66922E+12,0,0,0,0,0,0,8.16667,0,0,0,0,0,0,0,0,0,0,0
